_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,task,task:confidence,what_is_the_first_letter_of_the_currently_verified_term,orig__golden,answer1,answer2,orig_task,task_gold,task_gold_reason,what_is_the_first_letter_of_the_currently_verified_term_gold
568821428,false,finalized,3,10/10/2014 00:30:32,1,1.0,"f
F
F",,Yes,No,Is the concept 'Fascia Lata' relevant for the domain of Human Anatomy?,,,
568821429,false,finalized,3,10/9/2014 22:27:02,2,1.0,"v
v
v",,Yes,No,Is the concept Visitor relevant for the domain of Human Anatomy?,,,
568821430,false,finalized,3,10/9/2014 21:43:22,1,1.0,"m
m
m",,Yes,No,Is the concept Muscle relevant for the domain of Human Anatomy?,,,
568821431,false,finalized,3,10/9/2014 21:09:22,1,1.0,"f
f
f",,Yes,No,Is the concept 'Flexor Carpi Ulnaris' relevant for the domain of Human Anatomy?,,,
568821432,false,finalized,3,10/9/2014 21:57:45,1,1.0,"f
f
f",,Yes,No,Is the concept 'Flexor Carpi Radialis' relevant for the domain of Human Anatomy?,,,
568821433,false,finalized,3,10/9/2014 21:42:19,1,1.0,"b
b
b",,Yes,No,Is the concept Buccinator relevant for the domain of Human Anatomy?,,,
568821434,false,finalized,3,10/10/2014 02:42:22,1,1.0,"d
d
d",,Yes,No,Is the concept 'Depressor Labii Inferioris' relevant for the domain of Human Anatomy?,,,
568821435,false,finalized,3,10/9/2014 21:40:30,1,1.0,"c
c
c",,Yes,No,Is the concept Coracobrachialis relevant for the domain of Human Anatomy?,,,
568821436,false,finalized,3,10/9/2014 22:34:49,1,1.0,"s
s
s",,Yes,No,Is the concept Sphincter relevant for the domain of Human Anatomy?,,,
568821437,false,finalized,3,10/9/2014 21:47:42,1,1.0,"s
s
S",,Yes,No,Is the concept 'Semispinalis Thoracis' relevant for the domain of Human Anatomy?,,,
568821438,false,finalized,3,10/9/2014 22:25:31,1,1.0,"s
s
s",,Yes,No,Is the concept 'Serratus Dorsalis Caudalis' relevant for the domain of Human Anatomy?,,,
568821439,false,finalized,3,10/9/2014 22:17:17,1,1.0,"e
e
e",,Yes,No,Is the concept 'Extensor Carpi Radialis Longus' relevant for the domain of Human Anatomy?,,,
568821440,false,finalized,3,10/9/2014 21:18:07,1,0.6694,"e
e
e",,Yes,No,Is the concept 'Extensor Carpi Ulnaris' relevant for the domain of Human Anatomy?,,,
568821441,false,finalized,3,10/9/2014 21:13:17,2,1.0,"s
S
s",,Yes,No,Is the concept Silver relevant for the domain of Human Anatomy?,,,
568821442,false,finalized,3,10/9/2014 21:06:45,1,1.0,"e
e
e",,Yes,No,Is the concept 'Extensor Digitorum Lateralis' relevant for the domain of Human Anatomy?,,,
568821443,false,finalized,3,10/9/2014 21:46:10,1,1.0,"e
e
e",,Yes,No,Is the concept 'Extensor Digitorum Communis' relevant for the domain of Human Anatomy?,,,
568821444,false,finalized,3,10/9/2014 22:13:06,1,0.6738,"S
s
s",,Yes,No,Is the concept 'Serratus Dorsalis Cranialis' relevant for the domain of Human Anatomy?,,,
568821445,false,finalized,3,10/9/2014 22:10:49,1,1.0,"e
e
e",,Yes,No,Is the concept 'Extensor Digitorum Longus' relevant for the domain of Human Anatomy?,,,
568821446,false,finalized,3,10/10/2014 00:56:13,1,1.0,"p
p
P",,Yes,No,Is the concept 'Palmar Hand Interosseus Muscle' relevant for the domain of Human Anatomy?,,,
568821447,false,finalized,3,10/9/2014 21:58:44,1,1.0,"e
E
e",,Yes,No,Is the concept 'Extensor Carpi Radialis Brevis' relevant for the domain of Human Anatomy?,,,
568821448,false,finalized,3,10/9/2014 21:42:54,1,1.0,"b
a
B",,Yes,No,Is the concept Brachialis relevant for the domain of Human Anatomy?,,,
568821449,false,finalized,3,10/9/2014 22:21:36,1,1.0,"s
S
s",,Yes,No,Is the concept 'Semispinalis Capitis' relevant for the domain of Human Anatomy?,,,
568821450,false,finalized,3,10/9/2014 21:58:30,2,1.0,"c
c
c",,Yes,No,Is the concept Composer relevant for the domain of Human Anatomy?,,,
568821451,false,finalized,3,10/9/2014 21:06:05,1,1.0,"s
s
s",,Yes,No,Is the concept 'Scalenus Medius' relevant for the domain of Human Anatomy?,,,
568821452,false,finalized,3,10/9/2014 22:07:15,1,1.0,"o
o
o",,Yes,No,Is the concept 'Obturator Muscle' relevant for the domain of Human Anatomy?,,,
568821453,false,finalized,3,10/9/2014 22:10:15,1,1.0,"o
O
o",,Yes,No,Is the concept 'Obturator Internus Muscle' relevant for the domain of Human Anatomy?,,,
568821454,false,finalized,3,10/9/2014 21:59:37,1,1.0,"o
o
o",,Yes,No,Is the concept 'Obturator Externus Muscle' relevant for the domain of Human Anatomy?,,,
568821455,false,finalized,3,10/9/2014 21:46:10,1,1.0,"s
s
s",,Yes,No,Is the concept 'Scalenus Dorsalis' relevant for the domain of Human Anatomy?,,,
568821456,false,finalized,3,10/9/2014 22:05:02,2,1.0,"f
f
f",,Yes,No,Is the concept Football relevant for the domain of Human Anatomy?,,,
568821457,false,finalized,3,10/9/2014 22:04:28,1,1.0,"s
s
s",,Yes,No,Is the concept Semimembranosus relevant for the domain of Human Anatomy?,,,
568821458,false,finalized,3,10/10/2014 00:38:10,1,1.0,"e
e
E",,Yes,No,Is the concept 'Erector Spinae' relevant for the domain of Human Anatomy?,,,
568821459,false,finalized,3,10/9/2014 21:47:42,1,1.0,"a
a
A",,Yes,No,Is the concept 'Articular Muscle' relevant for the domain of Human Anatomy?,,,
568821460,false,finalized,3,10/9/2014 21:59:37,1,1.0,"c
c
c",,Yes,No,Is the concept 'Cutaneous Trunci' relevant for the domain of Human Anatomy?,,,
568821461,false,finalized,3,10/9/2014 21:06:45,2,1.0,"p
p
p",,Yes,No,Is the concept Plan relevant for the domain of Human Anatomy?,,,
568821462,false,finalized,3,10/9/2014 21:11:53,1,1.0,"S
s
s",,Yes,No,Is the concept 'Semispinalis Cervicis' relevant for the domain of Human Anatomy?,,,
568821463,false,finalized,3,10/9/2014 21:55:35,1,1.0,"a
a
a",,Yes,No,Is the concept 'Abdominal Muscle' relevant for the domain of Human Anatomy?,,,
568821464,false,finalized,3,10/9/2014 21:57:45,1,1.0,"p
p
p",,Yes,No,Is the concept 'Pelvic Floor Muscle' relevant for the domain of Human Anatomy?,,,
568821465,false,finalized,3,10/9/2014 21:58:00,1,1.0,"l
L
l",,Yes,No,Is the concept 'Levator Ani' relevant for the domain of Human Anatomy?,,,
568821466,false,finalized,3,10/9/2014 21:39:34,2,0.6611,"l
l
L",,Yes,No,Is the concept Left-Hander relevant for the domain of Human Anatomy?,,,
568821467,false,finalized,3,10/10/2014 00:31:18,1,1.0,"c
c
C",,Yes,No,Is the concept 'Coccygeal Muscle' relevant for the domain of Human Anatomy?,,,
568821468,false,finalized,3,10/9/2014 21:55:19,1,1.0,"d
D
d",,Yes,No,Is the concept 'Deep Abdominal Muscle' relevant for the domain of Human Anatomy?,,,
568821469,false,finalized,3,10/10/2014 00:42:46,1,1.0,"q
q
Q",,Yes,No,Is the concept 'Quadratus Lumborum' relevant for the domain of Human Anatomy?,,,
568821470,false,finalized,3,10/9/2014 22:09:29,1,1.0,"p
p
p",,Yes,No,Is the concept 'Psoas Muscle' relevant for the domain of Human Anatomy?,,,
568821471,false,finalized,3,10/10/2014 00:20:57,2,1.0,"b
b
B",,Yes,No,Is the concept Broadband relevant for the domain of Human Anatomy?,,,
568821472,false,finalized,3,10/9/2014 22:20:17,1,1.0,"p
p
p",,Yes,No,Is the concept 'Psoas Minor' relevant for the domain of Human Anatomy?,,,
568821473,false,finalized,3,10/9/2014 22:33:25,1,1.0,"p
P
p",,Yes,No,Is the concept 'Psoas Major' relevant for the domain of Human Anatomy?,,,
568821474,false,finalized,3,10/10/2014 00:47:17,1,1.0,"i
i
I",,Yes,No,Is the concept Iliacus relevant for the domain of Human Anatomy?,,,
568821475,false,finalized,3,10/10/2014 00:51:49,2,1.0,"a
a
A",,Yes,No,Is the concept Advertising relevant for the domain of Human Anatomy?,,,
568821476,false,finalized,3,10/9/2014 22:08:17,2,0.6779,"t
t
t",,Yes,No,Is the concept Training relevant for the domain of Human Anatomy?,,,
568821477,false,finalized,3,10/9/2014 22:20:17,1,1.0,"a
a
a",,Yes,No,Is the concept 'Anterior Abdominal Wall Muscle' relevant for the domain of Human Anatomy?,,,
568821478,false,finalized,3,10/9/2014 22:13:18,1,1.0,"s
s
s",,Yes,No,Is the concept 'Superficial Abdominal Muscle' relevant for the domain of Human Anatomy?,,,
568821479,false,finalized,3,10/9/2014 22:27:02,1,1.0,"t
t
t",,Yes,No,Is the concept 'Transversus Abdominis' relevant for the domain of Human Anatomy?,,,
568821480,false,finalized,3,10/9/2014 21:57:03,1,1.0,"e
e
e",,Yes,No,Is the concept 'External Oblique Muscle' relevant for the domain of Human Anatomy?,,,
568821481,false,finalized,3,10/9/2014 22:07:13,1,1.0,"i
i
I",,Yes,No,Is the concept 'Internal Abdominal Ring' relevant for the domain of Human Anatomy?,,,
568821482,false,finalized,3,10/9/2014 21:57:32,1,1.0,"c
c
c",,Yes,No,Is the concept 'Cremaster Muscle' relevant for the domain of Human Anatomy?,,,
568821483,false,finalized,3,10/9/2014 22:08:17,1,1.0,"r
r
r",,Yes,No,Is the concept 'Rectus Abdominis' relevant for the domain of Human Anatomy?,,,
568821484,false,finalized,3,10/9/2014 22:33:25,1,1.0,"e
e
e",,Yes,No,Is the concept 'External Abdominal Ring' relevant for the domain of Human Anatomy?,,,
568821485,false,finalized,4,10/10/2014 00:36:13,2,1.0,"m
m
m
M",,Yes,No,Is the concept 'Music Festival' relevant for the domain of Human Anatomy?,,,
568821486,false,finalized,3,10/9/2014 22:34:41,2,1.0,"s
s
s",,Yes,No,Is the concept Steel relevant for the domain of Human Anatomy?,,,
568821487,false,finalized,3,10/9/2014 22:30:58,1,1.0,"p
p
h",,Yes,No,Is the concept Pyramidalis relevant for the domain of Human Anatomy?,,,
568821488,false,finalized,3,10/9/2014 22:22:43,1,1.0,"i
i
i",,Yes,No,Is the concept 'Internal Oblique Muscle' relevant for the domain of Human Anatomy?,,,
568821489,false,finalized,3,10/9/2014 22:35:03,2,1.0,"i
i
i",,Yes,No,Is the concept Iceberg relevant for the domain of Human Anatomy?,,,
568821490,false,finalized,3,10/9/2014 22:32:02,1,1.0,"f
F
f",,Yes,No,Is the concept 'Foot Interosseous Muscle' relevant for the domain of Human Anatomy?,,,
568821491,false,finalized,3,10/9/2014 22:08:17,1,1.0,"p
p
p",,Yes,No,Is the concept 'Plantar Foot Interosseus Muscle' relevant for the domain of Human Anatomy?,,,
568821492,false,finalized,3,10/9/2014 21:55:19,2,1.0,"c
C
c",,Yes,No,Is the concept Cathedral relevant for the domain of Human Anatomy?,,,
568821493,false,finalized,3,10/9/2014 22:18:23,2,1.0,"e
e
E",,Yes,No,Is the concept Economic relevant for the domain of Human Anatomy?,,,
568821494,false,finalized,3,10/9/2014 22:14:28,1,1.0,"d
d
D",,Yes,No,Is the concept 'Dorsal Foot Interosseous Muscle' relevant for the domain of Human Anatomy?,,,
568821495,false,finalized,3,10/10/2014 00:54:43,1,1.0,"p
P
P",,Yes,No,Is the concept 'Peroneus Longus' relevant for the domain of Human Anatomy?,,,
568821496,false,finalized,3,10/10/2014 00:36:38,1,1.0,"h
h
H",,Yes,No,Is the concept 'Hand Interosseous Muscle' relevant for the domain of Human Anatomy?,,,
568821497,false,finalized,3,10/10/2014 00:50:57,1,1.0,"d
d
D",,Yes,No,Is the concept 'Dorsal Hand Interosseous Muscle' relevant for the domain of Human Anatomy?,,,
568821498,false,finalized,3,10/10/2014 00:34:28,1,1.0,"s
s
S",,Yes,No,Is the concept Semitendinosus relevant for the domain of Human Anatomy?,,,
568821499,false,finalized,3,10/9/2014 22:17:00,1,1.0,"r
r
R",,Yes,No,Is the concept 'Rectus Femoris' relevant for the domain of Human Anatomy?,,,
568821500,false,finalized,3,10/10/2014 00:34:28,1,1.0,"p
p
P",,Yes,No,Is the concept Pectineus relevant for the domain of Human Anatomy?,,,
568821501,false,finalized,3,10/9/2014 22:30:58,2,1.0,"b
b
b",,Yes,No,Is the concept Book relevant for the domain of Human Anatomy?,,,
568821502,false,finalized,3,10/10/2014 00:35:19,1,0.6766,"p
p
P",,Yes,No,Is the concept Parotidoauricular relevant for the domain of Human Anatomy?,,,
568821503,false,finalized,3,10/10/2014 00:45:04,1,1.0,"o
o
O",,Yes,No,Is the concept Omotransverse relevant for the domain of Human Anatomy?,,,
568821504,false,finalized,3,10/10/2014 00:48:47,1,1.0,"o
o
O",,Yes,No,Is the concept Omohyoid relevant for the domain of Human Anatomy?,,,
568821506,false,finalized,3,10/9/2014 22:34:41,1,0.668,"r
r
r",,Yes,No,Is the concept 'Rotator Cuff' relevant for the domain of Human Anatomy?,,,
568821507,false,finalized,3,10/10/2014 00:37:35,1,1.0,"t
t
T",,Yes,No,Is the concept 'Teres Minor Muscle' relevant for the domain of Human Anatomy?,,,
568821508,false,finalized,3,10/10/2014 01:11:15,1,1.0,"s
S
s",,Yes,No,Is the concept Supraspinatus relevant for the domain of Human Anatomy?,,,
568821509,false,finalized,3,10/10/2014 00:39:55,2,1.0,"l
L
L",,Yes,No,Is the concept Leather relevant for the domain of Human Anatomy?,,,
568821510,false,finalized,3,10/9/2014 22:25:31,1,1.0,"s
s
s",,Yes,No,Is the concept Subscapularis relevant for the domain of Human Anatomy?,,,
568821511,false,finalized,3,10/9/2014 22:17:17,2,1.0,"t
t
t",,Yes,No,Is the concept Theft relevant for the domain of Human Anatomy?,,,
568821512,false,finalized,3,10/10/2014 00:30:32,1,1.0,"i
i
I",,Yes,No,Is the concept Infraspinatus relevant for the domain of Human Anatomy?,,,
568821513,false,finalized,3,10/10/2014 00:53:57,2,1.0,"e
E
E",,Yes,No,Is the concept 'Electricity Distribution' relevant for the domain of Human Anatomy?,,,
568821514,false,finalized,3,10/9/2014 22:30:40,2,1.0,"f
f
f",,Yes,No,Is the concept Fertiliser relevant for the domain of Human Anatomy?,,,
568821515,false,finalized,3,10/9/2014 22:33:56,2,1.0,"s
s
s",,Yes,No,Is the concept Smog relevant for the domain of Human Anatomy?,,,
568821516,false,finalized,3,10/10/2014 00:31:18,1,1.0,"s
s
S",,Yes,No,Is the concept 'Serratus Magnus' relevant for the domain of Human Anatomy?,,,
568821517,false,finalized,3,10/9/2014 22:34:41,1,1.0,"t
t
t",,Yes,No,Is the concept 'Teres Muscle' relevant for the domain of Human Anatomy?,,,
568821519,false,finalized,3,10/10/2014 00:38:10,1,1.0,"p
p
P",,Yes,No,Is the concept 'Pronator Teres' relevant for the domain of Human Anatomy?,,,
568821520,false,finalized,3,10/10/2014 00:42:46,1,1.0,"t
t
T",,Yes,No,Is the concept 'Teres Major Muscle' relevant for the domain of Human Anatomy?,,,
568821521,false,finalized,3,10/10/2014 00:32:40,1,1.0,"l
l
L",,Yes,No,Is the concept 'Longissimus Thoracis' relevant for the domain of Human Anatomy?,,,
568821522,false,finalized,3,10/10/2014 00:53:31,2,1.0,"c
c
C",,Yes,No,Is the concept 'Carbon Pricing' relevant for the domain of Human Anatomy?,,,
568821523,false,finalized,3,10/9/2014 22:22:43,1,1.0,"t
t
t",,Yes,No,Is the concept 'Trapezius Muscle' relevant for the domain of Human Anatomy?,,,
568821524,false,finalized,3,10/10/2014 01:02:59,1,1.0,"t
t
T",,Yes,No,Is the concept Transversalis relevant for the domain of Human Anatomy?,,,
568821525,false,finalized,3,10/9/2014 22:18:23,1,1.0,"s
s
S",,Yes,No,Is the concept Soleus relevant for the domain of Human Anatomy?,,,
568821526,false,finalized,3,10/10/2014 00:56:43,1,1.0,"T
t
T",,Yes,No,Is the concept 'Tensor Fasciae Lata' relevant for the domain of Human Anatomy?,,,
568821527,false,finalized,3,10/10/2014 00:43:11,1,1.0,"i
i
I",,Yes,No,Is the concept 'Intercostal Muscle' relevant for the domain of Human Anatomy?,,,
568821528,false,finalized,3,10/10/2014 00:49:14,1,1.0,"i
i
I",,Yes,No,Is the concept 'Internal Intercostal Muscle' relevant for the domain of Human Anatomy?,,,
568821530,false,finalized,3,10/10/2014 00:30:32,1,1.0,"e
e
E",,Yes,No,Is the concept 'External Intercostal Muscle' relevant for the domain of Human Anatomy?,,,
568821531,false,finalized,3,10/10/2014 00:57:13,2,1.0,"i
I
I",,Yes,No,Is the concept Ideology relevant for the domain of Human Anatomy?,,,
568821532,false,finalized,3,10/10/2014 00:38:10,1,1.0,"v
v
V",,Yes,No,Is the concept 'Vastus Lateralis' relevant for the domain of Human Anatomy?,,,
568821533,false,finalized,3,10/9/2014 22:25:31,1,1.0,"t
t
t",,Yes,No,Is the concept 'Tibialis Caudalis' relevant for the domain of Human Anatomy?,,,
568821534,false,finalized,3,10/10/2014 00:20:57,1,1.0,"t
t
T",,Yes,No,Is the concept 'Tibialis Cranialis' relevant for the domain of Human Anatomy?,,,
568821535,false,finalized,3,10/10/2014 02:37:47,2,1.0,"b
B
b",,Yes,No,Is the concept Benefit relevant for the domain of Human Anatomy?,,,
568821536,false,finalized,3,10/10/2014 00:45:04,1,1.0,"t
t
T",,Yes,No,Is the concept Tibialis relevant for the domain of Human Anatomy?,,,
568821537,false,finalized,3,10/10/2014 00:18:02,1,1.0,"p
p
P",,Yes,No,Is the concept 'Popliteus Muscle' relevant for the domain of Human Anatomy?,,,
568821538,false,finalized,3,10/9/2014 22:17:00,1,1.0,"s
s
S",,Yes,No,Is the concept Sternothyroid relevant for the domain of Human Anatomy?,,,
568821539,false,finalized,3,10/9/2014 22:35:33,2,1.0,"e
e
e",,Yes,No,Is the concept Equation relevant for the domain of Human Anatomy?,,,
568821540,false,finalized,3,10/9/2014 23:48:45,1,1.0,"s
s
s",,Yes,No,Is the concept Styloglossus relevant for the domain of Human Anatomy?,,,
568821542,false,finalized,3,10/10/2014 00:58:42,1,1.0,"m
m
m",,Yes,No,Is the concept Mylohyoid relevant for the domain of Human Anatomy?,,,
568821543,false,finalized,3,10/10/2014 00:15:21,1,0.6692,"s
s
S",,Yes,No,Is the concept Sternooccipital relevant for the domain of Human Anatomy?,,,
568821544,false,finalized,3,10/9/2014 22:30:40,1,1.0,"c
c
c",,Yes,No,Is the concept 'Cutaneous Muscle' relevant for the domain of Human Anatomy?,,,
568821545,false,finalized,3,10/9/2014 22:30:40,1,1.0,"e
e
e",,Yes,No,Is the concept 'Erector Muscle of the Hair' relevant for the domain of Human Anatomy?,,,
568821546,false,finalized,3,10/10/2014 00:45:56,2,1.0,"s
s
S",,Yes,No,Is the concept Survivor relevant for the domain of Human Anatomy?,,,
568821547,false,finalized,3,10/10/2014 00:39:55,1,0.6707,"l
l
L",,Yes,No,Is the concept 'Levator Nasolabialis' relevant for the domain of Human Anatomy?,,,
568821548,false,finalized,3,10/10/2014 00:29:02,1,1.0,"d
d
D",,Yes,No,Is the concept 'Dorsal Muscle of the Back' relevant for the domain of Human Anatomy?,,,
568821549,false,finalized,3,10/10/2014 00:59:32,1,1.0,"l
l
L",,Yes,No,Is the concept 'Longissimus Lumborum' relevant for the domain of Human Anatomy?,,,
568821550,false,finalized,3,10/9/2014 22:08:17,1,1.0,"g
g
g",,Yes,No,Is the concept 'Gastrocnemius Muscle' relevant for the domain of Human Anatomy?,,,
568821551,false,finalized,3,10/9/2014 22:32:02,2,1.0,"h
h
h",,Yes,No,Is the concept Homelessness relevant for the domain of Human Anatomy?,,,
568821552,false,finalized,3,10/10/2014 00:36:13,2,1.0,"c
c
C",,Yes,No,Is the concept Comedy relevant for the domain of Human Anatomy?,,,
568821553,false,finalized,3,10/10/2014 00:48:22,1,1.0,"i
i
I",,Yes,No,Is the concept 'Iliopsoas Muscle' relevant for the domain of Human Anatomy?,,,
568821554,false,finalized,3,10/10/2014 00:57:13,2,1.0,"s
S
S",,Yes,No,Is the concept 'Sea Level Rise' relevant for the domain of Human Anatomy?,,,
568821555,false,finalized,3,10/10/2014 00:37:35,1,1.0,"l
l
L",,Yes,No,Is the concept 'Longus Colli' relevant for the domain of Human Anatomy?,,,
568821556,false,finalized,4,10/10/2014 00:35:19,1,1.0,"i
i
i
I",,Yes,No,Is the concept 'Iliocostal Muscle' relevant for the domain of Human Anatomy?,,,
568821557,false,finalized,3,10/9/2014 22:27:02,1,1.0,"l
l
l",,Yes,No,Is the concept 'Longus Capitis' relevant for the domain of Human Anatomy?,,,
568821558,false,finalized,3,10/10/2014 00:58:45,1,1.0,"d
D
d",,Yes,No,Is the concept 'Dartoic Muscle' relevant for the domain of Human Anatomy?,,,
568821559,false,finalized,3,10/9/2014 22:35:33,1,1.0,"p
p
p",,Yes,No,Is the concept 'Pectoralis Muscle' relevant for the domain of Human Anatomy?,,,
568821560,false,finalized,3,10/9/2014 21:55:35,1,1.0,"p
p
p",,Yes,No,Is the concept 'Pectoralis Minor' relevant for the domain of Human Anatomy?,,,
568821561,false,finalized,3,10/10/2014 00:41:27,2,0.6708,"n
n
N",,Yes,No,Is the concept Nadal relevant for the domain of Human Anatomy?,,,
568821562,false,finalized,3,10/9/2014 22:17:00,1,1.0,"p
p
P",,Yes,No,Is the concept 'Pectoralis Major' relevant for the domain of Human Anatomy?,,,
568821563,false,finalized,3,10/10/2014 00:46:19,2,1.0,"c
C
C",,Yes,No,Is the concept Corruption relevant for the domain of Human Anatomy?,,,
568821564,false,finalized,3,10/9/2014 22:34:19,1,1.0,"t
t
t",,Yes,No,Is the concept 'Transversus Thoracis' relevant for the domain of Human Anatomy?,,,
568821565,false,finalized,3,10/10/2014 00:59:34,1,1.0,"b
b
b",,Yes,No,Is the concept Biceps relevant for the domain of Human Anatomy?,,,
568821566,false,finalized,3,10/10/2014 00:31:48,2,0.6626,"e
e
E",,Yes,No,Is the concept Electricity relevant for the domain of Human Anatomy?,,,
568821567,false,finalized,3,10/9/2014 22:13:18,1,1.0,"b
b
b",,Yes,No,Is the concept 'Biceps Femoris' relevant for the domain of Human Anatomy?,,,
568821568,false,finalized,3,10/9/2014 22:34:49,2,1.0,"r
r
r",,Yes,No,Is the concept Rate relevant for the domain of Human Anatomy?,,,
568821569,false,finalized,3,10/9/2014 22:32:02,1,1.0,"s
s
s",,Yes,No,Is the concept 'Sartorius Muscle' relevant for the domain of Human Anatomy?,,,
568821570,false,finalized,3,10/9/2014 22:13:18,1,1.0,"m
m
m",,Yes,No,Is the concept 'Muscle of the Coccyx' relevant for the domain of Human Anatomy?,,,
568821571,false,finalized,3,10/9/2014 22:14:28,1,1.0,"s
s
S",,Yes,No,Is the concept 'Spinalis Thoracis' relevant for the domain of Human Anatomy?,,,
568821572,false,finalized,3,10/9/2014 21:47:42,2,1.0,"t
t
T",,Yes,No,Is the concept 'Tennis Short' relevant for the domain of Human Anatomy?,,,
568821573,false,finalized,3,10/9/2014 22:34:49,1,1.0,"a
a
a",,Yes,No,Is the concept 'Adductor Group of the Leg' relevant for the domain of Human Anatomy?,,,
568821574,false,finalized,3,10/10/2014 00:35:47,1,1.0,"i
i
I",,Yes,No,Is the concept Iliothoracic relevant for the domain of Human Anatomy?,,,
568821575,false,finalized,3,10/10/2014 00:45:53,1,1.0,"i
i
i",,Yes,No,Is the concept Ischiocavernosus relevant for the domain of Human Anatomy?,,,
568821576,false,finalized,3,10/9/2014 23:48:45,1,1.0,"m
m
m",,Yes,No,Is the concept 'Musculus Latissimus Dorsi' relevant for the domain of Human Anatomy?,,,
568821577,false,finalized,3,10/10/2014 00:43:11,1,0.6626,"h
h
H",,Yes,No,Is the concept Hamstring relevant for the domain of Human Anatomy?,,,
568821578,false,finalized,3,10/10/2014 01:07:43,1,1.0,"t
T
t",,Yes,No,Is the concept Triceps relevant for the domain of Human Anatomy?,,,
568821579,false,finalized,3,10/10/2014 01:06:46,1,1.0,"t
T
t",,Yes,No,Is the concept 'Triceps Surae' relevant for the domain of Human Anatomy?,,,
568821580,false,finalized,3,10/10/2014 00:15:21,1,1.0,"s
s
S",,Yes,No,Is the concept Sternohyoid relevant for the domain of Human Anatomy?,,,
568821581,false,finalized,3,10/9/2014 22:35:03,1,1.0,"g
g
g",,Yes,No,Is the concept 'Gluteus Medius' relevant for the domain of Human Anatomy?,,,
568821582,false,finalized,3,10/9/2014 22:34:19,2,1.0,"c
c
c",,Yes,No,Is the concept Cardboard relevant for the domain of Human Anatomy?,,,
568821583,false,finalized,3,10/10/2014 00:39:55,1,1.0,"g
g
G",,Yes,No,Is the concept 'Gluteus Maximus' relevant for the domain of Human Anatomy?,,,
568821584,false,finalized,3,10/10/2014 00:20:57,1,0.6692,"u
u
U",,Yes,No,Is the concept Urethralis relevant for the domain of Human Anatomy?,,,
568821585,false,finalized,3,10/10/2014 00:39:03,1,1.0,"g
g
G",,Yes,No,Is the concept Geniohyoid relevant for the domain of Human Anatomy?,,,
568821586,false,finalized,3,10/10/2014 00:36:13,1,1.0,"p
p
P",,Yes,No,Is the concept 'Papillary Muscle' relevant for the domain of Human Anatomy?,,,
568821587,false,finalized,3,10/10/2014 00:32:40,2,1.0,"w
w
W",,Yes,No,Is the concept Week relevant for the domain of Human Anatomy?,,,
568821588,false,finalized,3,10/10/2014 00:30:32,1,1.0,"c
c
C",,Yes,No,Is the concept Cleidobrachial relevant for the domain of Human Anatomy?,,,
568821589,false,finalized,3,10/10/2014 00:58:11,1,1.0,"C
c
c",,Yes,No,Is the concept 'Ciliary Muscle' relevant for the domain of Human Anatomy?,,,
568821590,false,finalized,3,10/10/2014 02:28:21,2,1.0,"W
w
w",,Yes,No,Is the concept Winter relevant for the domain of Human Anatomy?,,,
568821591,false,finalized,3,10/10/2014 00:18:02,1,0.6692,"b
b
B",,Yes,No,Is the concept Bulboglandular relevant for the domain of Human Anatomy?,,,
568821592,false,finalized,3,10/10/2014 00:39:03,1,1.0,"g
g
G",,Yes,No,Is the concept Gracilis relevant for the domain of Human Anatomy?,,,
568821593,false,finalized,3,10/10/2014 00:46:19,1,1.0,"q
q
Q",,Yes,No,Is the concept 'Quadriceps Muscle of the Thigh' relevant for the domain of Human Anatomy?,,,
568821594,false,finalized,3,10/10/2014 00:48:47,1,1.0,"a
a
A",,Yes,No,Is the concept 'Abductor Pollicis Longus' relevant for the domain of Human Anatomy?,,,
568821595,false,finalized,3,10/9/2014 22:35:03,1,1.0,"o
o
o",,Yes,No,Is the concept 'Orbicularis Oculi' relevant for the domain of Human Anatomy?,,,
568821596,false,finalized,3,10/10/2014 00:47:57,2,1.0,"u
u
U",,Yes,No,Is the concept Urbanisation relevant for the domain of Human Anatomy?,,,
568821597,false,finalized,3,10/10/2014 02:31:42,1,1.0,"d
D
d",,Yes,No,Is the concept Deltoid relevant for the domain of Human Anatomy?,,,
568821598,false,finalized,3,10/10/2014 02:06:49,1,1.0,"p
P
p",,Yes,No,Is the concept 'Perineal Muscle' relevant for the domain of Human Anatomy?,,,
568821599,false,finalized,3,10/10/2014 00:47:33,1,1.0,"f
f
f",,Yes,No,Is the concept 'Flexor Digitorum Longus' relevant for the domain of Human Anatomy?,,,
568821600,false,finalized,3,10/10/2014 00:39:54,1,1.0,"s
s
S",,Yes,No,Is the concept 'Sphincter Colli Superficialis' relevant for the domain of Human Anatomy?,,,
568821601,false,finalized,3,10/10/2014 01:00:36,1,1.0,"d
d
D",,Yes,No,Is the concept 'Dilator Pupillae Muscle' relevant for the domain of Human Anatomy?,,,
568821602,false,finalized,3,10/10/2014 00:42:03,2,1.0,"e
E
e",,Yes,No,Is the concept 'Energy Target' relevant for the domain of Human Anatomy?,,,
568821603,false,finalized,3,10/10/2014 01:05:46,1,1.0,"s
S
S",,Yes,No,Is the concept 'Serratus Ventralis' relevant for the domain of Human Anatomy?,,,
568821604,false,finalized,3,10/10/2014 01:06:14,2,1.0,"m
m
M",,Yes,No,Is the concept Morning relevant for the domain of Human Anatomy?,,,
