_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,task,task:confidence,what_is_the_last_letter_of_the_currently_verified_term,orig__golden,answer1,answer2,orig_task,task_gold,task_gold_reason,what_is_the_last_letter_of_the_currently_verified_term_gold
568816119,false,finalized,3,10/15/2014 08:22:36,2,1.0,"y
y
y",,Yes,No,In the domain of Human Anatomy: Is class 'Left Kidney' a subclass of Finger?,,,
568816120,false,finalized,3,10/14/2014 19:26:44,2,1.0,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Right Lung Bronchiole' a subclass of Finger?,,,
568816121,false,finalized,3,10/14/2014 17:21:35,1,1.0,"2
2
2",,Yes,No,In the domain of Human Anatomy: Is class 'Hand Digit 2' a subclass of Finger?,,,
568816122,false,finalized,3,10/14/2014 21:04:04,2,1.0,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Choroid Plexus of the Fourth Ventricle' a subclass of Finger?,,,
568816123,false,finalized,3,10/14/2014 21:07:57,1,1.0,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class Toe a subclass of 'Lower Extremity Part'?,,,
568816124,false,finalized,3,10/14/2014 17:36:30,1,1.0,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class Toe a subclass of Digit?,,,
568816125,false,finalized,3,10/14/2014 20:16:44,2,1.0,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Distal Convoluted Tubule' a subclass of Toe?,,,
568816126,false,finalized,3,10/14/2014 21:28:47,1,1.0,"5
5
5",,Yes,No,In the domain of Human Anatomy: Is class 'Foot Digit 5' a subclass of Toe?,,,
568816127,false,finalized,3,10/14/2014 17:36:30,2,1.0,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Teres Minor Muscle' a subclass of Toe?,,,
568816128,false,finalized,3,10/14/2014 10:35:42,2,1.0,"y
y
y",,Yes,No,In the domain of Human Anatomy: Is class 'Inferior Epigastric Artery' a subclass of Toe?,,,
568816129,false,finalized,3,10/15/2014 02:12:22,1,1.0,"1
1
1",,Yes,No,In the domain of Human Anatomy: Is class 'Foot Digit 1' a subclass of Toe?,,,
568816130,false,finalized,3,10/14/2014 17:34:48,1,1.0,"t
t
t",,Yes,No,In the domain of Human Anatomy: Is class 'Upper Extremity Part' a subclass of 'Extremity Part'?,,,
568816131,false,finalized,3,10/14/2014 19:17:55,2,1.0,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Median Nerve' a subclass of 'Upper Extremity Part'?,,,
568816132,false,finalized,3,10/15/2014 08:23:31,2,1.0,"d
d
d",,Yes,No,In the domain of Human Anatomy: Is class 'Lateral Horn of the Spinal Cord' a subclass of 'Upper Extremity Part'?,,,
568816133,false,finalized,3,10/14/2014 11:10:45,2,1.0,"n
n
n",,Yes,No,In the domain of Human Anatomy: Is class 'Phrenic Vein' a subclass of 'Upper Extremity Part'?,,,
568816134,false,finalized,3,10/14/2014 21:07:09,1,1.0,"t
t
t",,Yes,No,In the domain of Human Anatomy: Is class 'Lower Extremity Part' a subclass of 'Extremity Part'?,,,
568816135,false,finalized,3,10/14/2014 19:17:55,2,1.0,"y
y
y",,Yes,No,In the domain of Human Anatomy: Is class 'Frontopolar Artery' a subclass of 'Lower Extremity Part'?,,,
568816136,false,finalized,3,10/14/2014 18:54:56,1,1.0,"g
y
g",,Yes,No,In the domain of Human Anatomy: Is class Leg a subclass of 'Lower Extremity Part'?,,,
568816137,false,finalized,3,10/14/2014 18:44:58,1,1.0,"t
t
t",,Yes,No,In the domain of Human Anatomy: Is class 'Dorsal Region of Foot' a subclass of 'Lower Extremity Part'?,,,
568816138,false,finalized,3,10/14/2014 21:00:56,2,0.6667,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Pelvic Girdle' a subclass of 'Lower Extremity Part'?,,,
568816139,false,finalized,3,10/15/2014 02:12:22,2,1.0,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Arytenoid Muscle' a subclass of 'Lower Extremity Part'?,,,
568816140,false,finalized,3,10/14/2014 18:33:08,1,1.0,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Organ Capsule' a subclass of 'Body Part'?,,,
568816141,false,finalized,3,10/14/2014 19:35:33,2,1.0,"s
s
s",,Yes,No,In the domain of Human Anatomy: Is class 'Epidermal Ridges' a subclass of 'Organ Capsule'?,,,
568816142,false,finalized,3,10/14/2014 20:14:00,2,1.0,"r
r
r",,Yes,No,In the domain of Human Anatomy: Is class Proprioceptor a subclass of 'Organ Capsule'?,,,
568816143,false,finalized,3,10/14/2014 17:37:20,1,0.6667,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Bowman s Capsule' a subclass of 'Kidney Part'?,,,
568816144,false,finalized,3,10/15/2014 00:40:20,1,0.6667,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Bowman s Capsule' a subclass of 'Organ Capsule'?,,,
568816145,false,finalized,3,10/15/2014 08:32:54,1,1.0,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Splenic Capsule' a subclass of 'Organ Capsule'?,,,
568816146,false,finalized,3,10/15/2014 02:32:39,1,1.0,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Splenic Capsule' a subclass of 'Spleen Part'?,,,
568816147,false,finalized,3,10/14/2014 21:12:05,1,1.0,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Tonsillar Capsule' a subclass of 'Organ Capsule'?,,,
568816148,false,finalized,3,10/14/2014 19:29:05,1,1.0,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Parathyroid Gland Capsule' a subclass of 'Organ Capsule'?,,,
568816149,false,finalized,3,10/14/2014 20:16:44,1,0.6639,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Thymic Capsule' a subclass of 'Organ Capsule'?,,,
568816150,false,finalized,3,10/14/2014 10:31:33,2,1.0,"s
s
s",,Yes,No,In the domain of Human Anatomy: Is class 'Conus Medullaris' a subclass of 'Organ Capsule'?,,,
568816151,false,finalized,3,10/14/2014 19:58:12,2,1.0,"s
s
s",,Yes,No,In the domain of Human Anatomy: Is class 'Conus Medullaris' a subclass of 'Lymph Node Part'?,,,
568816152,false,finalized,3,10/14/2014 10:31:33,2,1.0,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Hair Follicle' a subclass of 'Organ Capsule'?,,,
568816153,false,finalized,3,10/15/2014 00:43:41,2,1.0,"s
s
s",,Yes,No,In the domain of Human Anatomy: Is class 'Abdominal Esophagus' a subclass of 'Organ Capsule'?,,,
568816154,false,finalized,3,10/14/2014 18:48:10,1,1.0,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Renal Capsule' a subclass of 'Kidney Part'?,,,
568816155,false,finalized,3,10/14/2014 21:14:55,1,1.0,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Renal Capsule' a subclass of 'Organ Capsule'?,,,
568816156,false,finalized,3,10/14/2014 19:22:14,1,0.6607,"t
t
t",,Yes,No,In the domain of Human Anatomy: Is class 'Immune System Part' a subclass of 'Body Part'?,,,
568816157,false,finalized,3,10/14/2014 21:09:25,2,0.6667,"t
t
t",,Yes,No,In the domain of Human Anatomy: Is class 'Tonsil Part' a subclass of 'Immune System Part'?,,,
568816158,false,finalized,3,10/14/2014 18:48:10,2,0.6723,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Principal Sensory Nucleus of the Trigeminal Nerve' a subclass of 'Tonsil Part'?,,,
568816159,false,finalized,3,10/14/2014 19:56:18,1,1.0,"a
a
A",,Yes,No,In the domain of Human Anatomy: Is class 'Tonsillar Fossa' a subclass of Fossa?,,,
568816160,false,finalized,3,10/14/2014 21:18:09,1,1.0,"a
a
a",,Yes,No,In the domain of Human Anatomy: Is class 'Tonsillar Fossa' a subclass of 'Tonsil Part'?,,,
568816161,false,finalized,3,10/15/2014 01:28:21,1,1.0,"t
t
t",,Yes,No,In the domain of Human Anatomy: Is class 'Tonsillar Crypt' a subclass of 'Tonsil Part'?,,,
568816162,false,finalized,3,10/15/2014 21:25:11,1,0.6667,"t
t
t",,Yes,No,In the domain of Human Anatomy: Is class 'Lymph Node Part' a subclass of 'Immune System Part'?,,,
568816163,false,finalized,3,10/14/2014 21:05:33,2,1.0,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Visceral Striated Muscle Tissue' a subclass of 'Lymph Node Part'?,,,
568816164,false,finalized,3,10/14/2014 11:02:39,1,0.6607,"m
m
m",,Yes,No,In the domain of Human Anatomy: Is class 'Lymph Node Hilum' a subclass of 'Lymph Node Part'?,,,
568816166,false,finalized,3,10/14/2014 10:31:33,1,1.0,"l
l
l",,Yes,No,In the domain of Human Anatomy: Is class 'Lymph Node Afferent Vessel' a subclass of 'Lymph Node Part'?,,,
568816167,false,finalized,3,10/14/2014 17:21:35,2,1.0,"t
t
t",,Yes,No,In the domain of Human Anatomy: Is class 'Spleen Part' a subclass of 'Immune System Part'?,,,
568816168,false,finalized,3,10/14/2014 17:13:04,1,0.6667,"m
m
m",,Yes,No,In the domain of Human Anatomy: Is class 'Splenic Hilum' a subclass of 'Spleen Part'?,,,
568816169,false,finalized,3,10/14/2014 19:23:34,1,1.0,"t
t
t",,Yes,No,In the domain of Human Anatomy: Is class 'Urinary System Part' a subclass of 'Body Part'?,,,
568816170,false,finalized,3,10/14/2014 19:28:33,1,1.0,"k
k
k",,Yes,No,In the domain of Human Anatomy: Is class 'Bladder Neck' a subclass of 'Urinary System Part'?,,,
568816171,false,finalized,3,10/14/2014 19:35:33,1,1.0,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Ureteric Orifice' a subclass of 'Urinary System Part'?,,,
568816172,false,finalized,3,10/14/2014 19:59:54,1,1.0,"l
l
l",,Yes,No,In the domain of Human Anatomy: Is class 'Bladder Wall' a subclass of 'Urinary System Part'?,,,
568816173,false,finalized,3,10/14/2014 20:16:44,2,1.0,"p
p
p",,Yes,No,In the domain of Human Anatomy: Is class 'Skin of the Lower Limb and Hip' a subclass of 'Urinary System Part'?,,,
568816174,false,finalized,3,10/14/2014 17:36:30,2,1.0,"p
p
p",,Yes,No,In the domain of Human Anatomy: Is class 'Skin of the Lower Limb and Hip' a subclass of 'Bladder Wall'?,,,
568816175,false,finalized,3,10/15/2014 01:30:38,2,1.0,"a
a
a",,Yes,No,In the domain of Human Anatomy: Is class 'Space of Fontana' a subclass of 'Urinary System Part'?,,,
568816176,false,finalized,3,10/14/2014 21:06:31,2,1.0,"a
a
a",,Yes,No,In the domain of Human Anatomy: Is class 'Space of Fontana' a subclass of 'Bladder Wall'?,,,
568816177,false,finalized,3,10/14/2014 17:14:53,2,1.0,"n
n
n",,Yes,No,In the domain of Human Anatomy: Is class 'Vermian Cistern' a subclass of 'Urinary System Part'?,,,
568816178,false,finalized,3,10/15/2014 01:29:37,2,1.0,"n
n
n",,Yes,No,In the domain of Human Anatomy: Is class 'Vermian Cistern' a subclass of 'Bladder Wall'?,,,
568816179,false,finalized,3,10/14/2014 19:22:40,2,1.0,"y
y
y",,Yes,No,In the domain of Human Anatomy: Is class 'External Plantar Artery' a subclass of 'Urinary System Part'?,,,
568816180,false,finalized,3,10/14/2014 10:35:42,1,1.0,"t
t
t",,Yes,No,In the domain of Human Anatomy: Is class 'Kidney Part' a subclass of 'Urinary System Part'?,,,
568816181,false,finalized,3,10/14/2014 21:15:34,2,1.0,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Vestibular Membrane' a subclass of 'Kidney Part'?,,,
568816182,false,finalized,3,10/14/2014 17:37:20,1,1.0,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Renal Tubule' a subclass of 'Kidney Part'?,,,
568816183,false,finalized,3,10/14/2014 06:08:54,2,1.0,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Deep Cervical Lymph Node' a subclass of 'Kidney Part'?,,,
568816184,false,finalized,3,10/14/2014 19:38:41,2,0.67,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Deep Cervical Lymph Node' a subclass of 'Renal Tubule'?,,,
568816185,false,finalized,3,10/14/2014 09:27:23,1,0.6607,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Convoluted Tubule' a subclass of 'Renal Tubule'?,,,
568816186,false,finalized,3,10/14/2014 19:22:37,2,1.0,"4
4
4",,Yes,No,In the domain of Human Anatomy: Is class 'Foot Digit 4' a subclass of 'Kidney Part'?,,,
568816187,false,finalized,3,10/14/2014 19:25:10,2,1.0,"4
4
4",,Yes,No,In the domain of Human Anatomy: Is class 'Foot Digit 4' a subclass of 'Convoluted Tubule'?,,,
568816188,false,finalized,3,10/14/2014 17:14:53,2,1.0,"d
d
d",,Yes,No,In the domain of Human Anatomy: Is class 'Microcirculatory Bed' a subclass of 'Kidney Part'?,,,
568816189,false,finalized,3,10/14/2014 19:23:34,2,1.0,"d
d
d",,Yes,No,In the domain of Human Anatomy: Is class 'Microcirculatory Bed' a subclass of 'Convoluted Tubule'?,,,
568816190,false,finalized,3,10/15/2014 01:24:46,2,1.0,"y
y
y",,Yes,No,In the domain of Human Anatomy: Is class 'Right Coronary Artery' a subclass of 'Kidney Part'?,,,
568816191,false,finalized,3,10/15/2014 00:45:54,2,1.0,"y
y
y",,Yes,No,In the domain of Human Anatomy: Is class 'Right Coronary Artery' a subclass of 'Renal Tubule'?,,,
568816192,false,finalized,3,10/14/2014 19:26:44,1,0.6667,"a
a
a",,Yes,No,In the domain of Human Anatomy: Is class 'Spiral Tube of Schchowa' a subclass of 'Kidney Part'?,,,
568816193,false,finalized,3,10/14/2014 17:34:48,1,1.0,"a
a
a",,Yes,No,In the domain of Human Anatomy: Is class 'Spiral Tube of Schchowa' a subclass of 'Renal Tubule'?,,,
568816194,false,finalized,3,10/14/2014 05:35:35,2,1.0,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Postero-lateral Fissure' a subclass of 'Kidney Part'?,,,
568816195,false,finalized,3,10/14/2014 17:26:09,2,1.0,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Postero-lateral Fissure' a subclass of 'Renal Tubule'?,,,
568816196,false,finalized,3,10/14/2014 17:35:44,2,1.0,"m
m
m",,Yes,No,In the domain of Human Anatomy: Is class Kinocilium a subclass of 'Kidney Part'?,,,
568816197,false,finalized,3,10/14/2014 10:33:37,2,1.0,"m
m
m",,Yes,No,In the domain of Human Anatomy: Is class Kinocilium a subclass of 'Renal Tubule'?,,,
568816198,false,finalized,3,10/14/2014 17:12:12,2,0.6667,"p
p
p",,Yes,No,In the domain of Human Anatomy: Is class 'Descending Limb of the Henle s Loop' a subclass of 'Kidney Part'?,,,
568816199,false,finalized,3,10/15/2014 02:16:22,1,0.6613,"p
p
p",,Yes,No,In the domain of Human Anatomy: Is class 'Descending Limb of the Henle s Loop' a subclass of 'Renal Tubule'?,,,
568816200,false,finalized,3,10/15/2014 02:14:23,2,1.0,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Nasal Turbinate' a subclass of 'Kidney Part'?,,,
568816201,false,finalized,3,10/14/2014 20:08:53,2,1.0,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Nasal Turbinate' a subclass of 'Renal Tubule'?,,,
568816202,false,finalized,3,10/14/2014 21:21:46,2,1.0,"t
t
t",,Yes,No,In the domain of Human Anatomy: Is class 'Striated Duct' a subclass of 'Kidney Part'?,,,
568816203,false,finalized,3,10/14/2014 19:23:34,2,1.0,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Optic Nerve' a subclass of 'Kidney Part'?,,,
568816204,false,finalized,3,10/14/2014 17:34:48,2,1.0,"l
l
l",,Yes,No,In the domain of Human Anatomy: Is class 'Bone Marrow Blood-Forming Cell' a subclass of 'Kidney Part'?,,,
568816205,false,finalized,3,10/14/2014 21:11:12,2,1.0,"s
s
s",,Yes,No,In the domain of Human Anatomy: Is class 'Biceps Femoris' a subclass of 'Kidney Part'?,,,
568816206,false,finalized,3,10/14/2014 21:17:39,2,1.0,"s
s
s",,Yes,No,In the domain of Human Anatomy: Is class Alveus a subclass of 'Kidney Part'?,,,
568816207,false,finalized,3,10/14/2014 19:56:18,2,1.0,"s
s
S",,Yes,No,In the domain of Human Anatomy: Is class 'Intrapulmonary Bronchus' a subclass of 'Kidney Part'?,,,
568816208,false,finalized,3,10/15/2014 01:33:14,1,0.6723,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Urinary Space' a subclass of 'Kidney Part'?,,,
568816209,false,finalized,3,10/14/2014 21:09:25,2,1.0,"y
y
y",,Yes,No,In the domain of Human Anatomy: Is class 'Masseteric Artery' a subclass of 'Kidney Part'?,,,
568816210,false,finalized,3,10/14/2014 11:02:39,1,1.0,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Visceral Layer of Bowman s Capsule' a subclass of 'Kidney Part'?,,,
568816211,false,finalized,3,10/14/2014 17:34:48,2,0.6667,"l
n
l",,Yes,No,In the domain of Human Anatomy: Is class 'Thymic Medullary Epithelial Cell' a subclass of 'Kidney Part'?,,,
568816212,false,finalized,3,10/15/2014 16:33:35,1,1.0,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Kidney Lower Lobe' a subclass of 'Kidney Part'?,,,
568816213,false,finalized,3,10/15/2014 01:37:38,1,1.0,"a
a
y",,Yes,No,In the domain of Human Anatomy: Is class 'Renal Papilla' a subclass of 'Kidney Part'?,,,
568816214,false,finalized,3,10/15/2014 08:32:45,2,1.0,"y
y
y",,Yes,No,In the domain of Human Anatomy: Is class 'Vertebral Artery' a subclass of 'Kidney Part'?,,,
568816215,false,finalized,3,10/15/2014 02:26:38,2,1.0,"p
p
p",,Yes,No,In the domain of Human Anatomy: Is class 'External Lower Lip' a subclass of 'Kidney Part'?,,,
568816216,false,finalized,3,10/15/2014 21:19:33,2,1.0,"l
l
l",,Yes,No,In the domain of Human Anatomy: Is class 'Small Intestinal Glandular Cell' a subclass of 'Kidney Part'?,,,
568816217,false,finalized,3,10/15/2014 15:52:50,2,1.0,"a
a
a",,Yes,No,In the domain of Human Anatomy: Is class 'Lamina Densa' a subclass of 'Kidney Part'?,,,
568816218,false,finalized,3,10/15/2014 09:56:28,1,1.0,"l
l
l",,Yes,No,In the domain of Human Anatomy: Is class 'Renal Afferent Vessel' a subclass of 'Kidney Part'?,,,
568816219,false,finalized,3,10/15/2014 02:20:47,2,0.6613,"a
a
a",,Yes,No,In the domain of Human Anatomy: Is class 'Lamina Rara Externa' a subclass of 'Kidney Part'?,,,
568816220,false,finalized,3,10/15/2014 01:22:51,2,0.6639,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Interval Lymph Node' a subclass of 'Kidney Part'?,,,
568816221,false,finalized,3,10/15/2014 02:21:14,2,0.6774,"l
l
l",,Yes,No,In the domain of Human Anatomy: Is class 'Superficial Lymphatic Vessel' a subclass of 'Kidney Part'?,,,
568816222,false,finalized,3,10/15/2014 02:33:52,2,1.0,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class Sebocyte a subclass of 'Kidney Part'?,,,
568816223,false,finalized,3,10/15/2014 03:10:16,2,1.0,"d
d
d",,Yes,No,In the domain of Human Anatomy: Is class 'Lumbar Spinal Cord' a subclass of 'Kidney Part'?,,,
568816224,false,finalized,3,10/15/2014 20:50:08,1,0.6748,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Parietal Layer of Bowman s Capsule' a subclass of 'Kidney Part'?,,,
568816225,false,finalized,3,10/15/2014 02:12:22,2,1.0,"r
r
r",,Yes,No,In the domain of Human Anatomy: Is class 'Tract of Lissauer' a subclass of 'Urinary System Part'?,,,
568816226,false,finalized,3,10/15/2014 01:25:53,2,1.0,"y
y
y",,Yes,No,In the domain of Human Anatomy: Is class 'Anterior Cerebral Artery' a subclass of 'Urinary System Part'?,,,
568816228,false,finalized,3,10/15/2014 15:49:46,1,1.0,"r
r
r",,Yes,No,In the domain of Human Anatomy: Is class 'Dome of the Bladder' a subclass of 'Urinary System Part'?,,,
568816229,false,finalized,3,10/15/2014 02:20:47,2,1.0,"a
a
a",,Yes,No,In the domain of Human Anatomy: Is class Cardia a subclass of 'Urinary System Part'?,,,
568816230,false,finalized,3,10/15/2014 08:29:28,1,0.6721,"t
t
t",,Yes,No,In the domain of Human Anatomy: Is class 'Musculoskeletal System Part' a subclass of 'Body Part'?,,,
568816231,false,finalized,3,10/15/2014 08:33:53,2,1.0,"y
y
y",,Yes,No,In the domain of Human Anatomy: Is class 'Cerebellar Artery' a subclass of 'Musculoskeletal System Part'?,,,
568816232,false,finalized,3,10/15/2014 01:31:56,1,1.0,"x
x
x",,Yes,No,In the domain of Human Anatomy: Is class 'Foot Digit 1 Phalanx' a subclass of 'Musculoskeletal System Part'?,,,
568816233,false,finalized,3,10/15/2014 01:21:02,1,0.6639,"s
s
s",,Yes,No,In the domain of Human Anatomy: Is class Aponeurosis a subclass of 'Musculoskeletal System Part'?,,,
568816234,false,finalized,3,10/15/2014 03:07:41,2,1.0,"n
n
n",,Yes,No,In the domain of Human Anatomy: Is class Tendon a subclass of Aponeurosis?,,,
568816235,false,finalized,3,10/15/2014 00:44:50,1,1.0,"n
n
n",,Yes,No,In the domain of Human Anatomy: Is class 'Cricoesophageal Tendon' a subclass of Tendon?,,,
568816236,false,finalized,3,10/15/2014 00:56:15,2,1.0,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class Urine a subclass of Tendon?,,,
568816237,false,finalized,3,10/15/2014 03:10:16,2,0.6845,"s
s
s",,Yes,No,In the domain of Human Anatomy: Is class 'Posterior Nucleus of the Thalamus' a subclass of 'Musculoskeletal System Part'?,,,
568816238,false,finalized,3,10/15/2014 02:25:48,1,1.0,"r
r
r",,Yes,No,In the domain of Human Anatomy: Is class 'Skeletal Fiber' a subclass of 'Musculoskeletal System Part'?,,,
568816239,false,finalized,3,10/15/2014 19:48:51,2,1.0,"n
n
n",,Yes,No,In the domain of Human Anatomy: Is class 'Elbow Skin' a subclass of 'Skeletal Fiber'?,,,
568816240,false,finalized,3,10/15/2014 01:28:21,2,1.0,"y
y
y",,Yes,No,In the domain of Human Anatomy: Is class 'Discontinuous Capillary' a subclass of 'Skeletal Fiber'?,,,
568816241,false,finalized,3,10/14/2014 21:23:59,2,0.6667,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Epidural Spinal Canal Space' a subclass of 'Musculoskeletal System Part'?,,,
568816242,false,finalized,3,10/15/2014 01:23:39,2,1.0,"d
d
d",,Yes,No,In the domain of Human Anatomy: Is class 'Lower Eyelid' a subclass of 'Musculoskeletal System Part'?,,,
568816243,false,finalized,3,10/15/2014 01:23:39,2,1.0,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class 'Activated Mature Cytotoxic T-Lymphocyte' a subclass of 'Musculoskeletal System Part'?,,,
568816244,false,finalized,3,10/15/2014 16:13:02,1,0.6552,"m
m
m",,Yes,No,In the domain of Human Anatomy: Is class Epimysium a subclass of 'Musculoskeletal System Part'?,,,
568816245,false,finalized,3,10/15/2014 01:37:38,1,0.6429,"a
a
m",,Yes,No,In the domain of Human Anatomy: Is class Fascia a subclass of 'Musculoskeletal System Part'?,,,
568816246,false,finalized,3,10/14/2014 21:23:06,2,0.6723,"y
y
y",,Yes,No,In the domain of Human Anatomy: Is class 'Endothelium of the Glomerular Capillary' a subclass of Fascia?,,,
568816247,false,finalized,3,10/15/2014 08:24:02,2,1.0,"n
n
n",,Yes,No,In the domain of Human Anatomy: Is class 'Cervicomedullary Junction' a subclass of Fascia?,,,
568816248,false,finalized,3,10/15/2014 08:31:25,1,1.0,"a
a
a",,Yes,No,In the domain of Human Anatomy: Is class 'Plantar Fascia' a subclass of Fascia?,,,
568816249,false,finalized,3,10/15/2014 16:10:27,1,1.0,"a
a
a",,Yes,No,In the domain of Human Anatomy: Is class 'Deep Fascia' a subclass of Fascia?,,,
568816250,false,finalized,3,10/14/2014 21:11:12,2,1.0,"s
s
s",,Yes,No,In the domain of Human Anatomy: Is class Astragalus a subclass of 'Deep Fascia'?,,,
568816251,false,finalized,3,10/15/2014 02:15:46,2,1.0,"s
s
s",,Yes,No,In the domain of Human Anatomy: Is class Astragalus a subclass of 'Palmar Fascia'?,,,
568816252,false,finalized,3,10/15/2014 00:44:50,1,1.0,"a
a
a",,Yes,No,In the domain of Human Anatomy: Is class 'Palmar Fascia' a subclass of Fascia?,,,
568816253,false,finalized,3,10/15/2014 01:37:38,1,1.0,"a
a
a",,Yes,No,In the domain of Human Anatomy: Is class 'Fascia Lata' a subclass of Fascia?,,,
568816254,false,finalized,3,10/14/2014 21:18:09,1,1.0,"e
e
e",,Yes,No,In the domain of Human Anatomy: Is class Muscle a subclass of 'Musculoskeletal System Part'?,,,
568816255,false,finalized,3,10/14/2014 21:01:33,2,1.0,"d
d
d",,Yes,No,In the domain of Human Anatomy: Is class 'Mucous Salivary Gland' a subclass of Muscle?,,,
568816256,false,finalized,3,10/15/2014 00:40:20,1,0.6667,"s
s
s",,Yes,No,In the domain of Human Anatomy: Is class 'Flexor Carpi Radialis' a subclass of Muscle?,,,
568816257,false,finalized,3,10/15/2014 03:07:41,1,1.0,"r
r
r",,Yes,No,In the domain of Human Anatomy: Is class Buccinator a subclass of Muscle?,,,
568816258,false,finalized,3,10/15/2014 02:25:14,1,0.6613,"s
s
s",,Yes,No,In the domain of Human Anatomy: Is class 'Depressor Labii Inferioris' a subclass of Muscle?,,,
568816259,false,finalized,3,10/14/2014 21:13:31,1,0.6639,"s
s
s",,Yes,No,In the domain of Human Anatomy: Is class Coracobrachialis a subclass of Muscle?,,,
568816260,false,finalized,3,10/15/2014 01:24:46,1,1.0,"r
r
r",,Yes,No,In the domain of Human Anatomy: Is class Sphincter a subclass of Muscle?,,,
568816261,false,finalized,3,10/14/2014 20:18:56,2,0.6723,"s
s
s",,Yes,No,In the domain of Human Anatomy: Is class 'Semispinalis Thoracis' a subclass of Muscle?,,,
568816262,false,finalized,3,10/15/2014 00:41:29,2,1.0,"n
n
n",,Yes,No,In the domain of Human Anatomy: Is class Acromion a subclass of Muscle?,,,
568816263,false,finalized,3,10/15/2014 02:12:52,2,0.6774,"s
s
s",,Yes,No,In the domain of Human Anatomy: Is class 'Extensor Carpi Radialis Longus' a subclass of Muscle?,,,
568816264,false,finalized,3,10/15/2014 01:36:52,1,1.0,"s
s
s",,Yes,No,In the domain of Human Anatomy: Is class 'Extensor Carpi Ulnaris' a subclass of Muscle?,,,
568816265,false,finalized,3,10/14/2014 21:12:05,1,1.0,"s
S
s",,Yes,No,In the domain of Human Anatomy: Is class 'Extensor Digitorum Lateralis' a subclass of Muscle?,,,
568816266,false,finalized,3,10/15/2014 00:44:50,1,1.0,"s
s
s",,Yes,No,In the domain of Human Anatomy: Is class 'Extensor Digitorum Communis' a subclass of Muscle?,,,
568816267,false,finalized,3,10/15/2014 08:18:31,2,0.6613,"s
s
s",,Yes,No,In the domain of Human Anatomy: Is class 'Serratus Dorsalis Cranialis' a subclass of Muscle?,,,
568816268,false,finalized,3,10/15/2014 02:26:38,1,1.0,"s
s
s",,Yes,No,In the domain of Human Anatomy: Is class 'Extensor Digitorum Longus' a subclass of Muscle?,,,
568816269,false,finalized,3,10/15/2014 01:33:14,2,1.0,"s
s
s",,Yes,No,In the domain of Human Anatomy: Is class 'Cochlear Nucleus' a subclass of Muscle?,,,
568816270,false,finalized,3,10/14/2014 21:21:09,2,1.0,"y
y
y",,Yes,No,In the domain of Human Anatomy: Is class 'Posterior Tibial Artery' a subclass of Muscle?,,,
